State,Agency Type,Agency name,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
Identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population
Alabama,Total,,8,0,2,0,0,0,,,,,
Alabama,Cities,,8,0,2,0,0,0,,,,,
Alabama,Cities,Birmingham,3,0,2,0,0,0,1,1,1,2,"212,291"
Alabama,Cities,Hoover,4,0,0,0,0,0,0,3,1,0,"85,163"
Alabama,Cities,Prattville,1,0,0,0,0,0,0,1,,0,"35,637"
Alaska,Total,,7,0,1,0,0,0,,,,,
Alaska,Cities,,7,0,1,0,0,0,,,,,
Alaska,Cities,Anchorage,4,0,1,0,0,0,1,1,2,1,"301,239"
Alaska,Cities,Kotzebue,1,0,0,0,0,0,0,1,0,0,"3,304"
Alaska,Cities,North Pole,1,0,0,0,0,0,0,1,0,0,"2,190"
Alaska,Cities,Soldotna,1,0,0,0,0,0,0,0,0,1,"4,512"
Arizona,Total,,162,52,57,5,0,0,,,,,
Arizona,Cities,,157,49,57,5,0,0,,,,,
Arizona,Cities,Apache Junction,2,0,0,0,0,0,1,1,0,0,"38,519"
Arizona,Cities,Avondale,1,1,0,0,0,0,0,0,0,2,"80,533"
Arizona,Cities,Chandler,1,0,0,0,0,0,0,0,1,0,"258,875"
Arizona,Cities,El Mirage,0,1,0,0,0,0,0,1,0,0,"33,985"
Arizona,Cities,Gilbert,3,1,0,0,0,0,2,1,1,0,"247,324"
Arizona,Cities,Glendale,5,2,1,0,0,0,2,2,2,2,"240,374"
Arizona,Cities,Holbrook,0,0,1,0,0,0,0,1,0,0,"5,007"
Arizona,Cities,Mesa,2,2,0,0,0,0,1,0,1,2,"471,034"
Arizona,Cities,Nogales,0,1,0,0,0,0,0,0,0,1,"20,312"
Arizona,Cities,Phoenix,137,40,49,5,0,0,76,77,44,34,"1,559,744"
Arizona,Cities,Prescott,1,0,0,0,0,0,1,,0,0,"41,393"
Arizona,Cities,Scottsdale,1,1,1,0,0,0,2,0,1,0,"233,872"
Arizona,Cities,Tucson,1,0,3,0,0,0,2,0,1,1,"529,675"
Arizona,Cities,Williams,0,0,1,0,0,0,0,1,,,"3,110"
Arizona,Cities,Yuma,3,0,1,0,0,0,0,2,1,1,"93,923"
Arizona,Universities and Colleges,,2,0,0,0,0,0,,,,,
Arizona,Universities and Colleges,"Arizona State University, Main Campus",2,0,0,0,0,0,1,1,0,0,"83,260"
Arizona,Metropolitan Counties,,3,2,0,0,0,0,,,,,
Arizona,Metropolitan Counties,Maricopa,1,0,0,0,0,0,1,0,0,0,
Arizona,Metropolitan Counties,Pima,1,1,0,0,0,0,0,2,0,0,
Arizona,Metropolitan Counties,Pinal,1,0,0,0,0,0,,1,,,
Arizona,Metropolitan Counties,Yavapai,0,1,0,0,0,0,1,0,0,0,
Arizona,Nonmetropolitan Counties,,0,1,0,0,0,0,,,,,
Arizona,Nonmetropolitan Counties,Graham,0,1,0,0,0,0,1,0,0,0,
Arkansas,Total,,3,0,2,0,0,0,,,,,
Arkansas,Cities,,1,0,2,0,0,0,,,,,
Arkansas,Cities,Bryant,1,0,0,0,0,0,1,0,0,0,"20,404"
Arkansas,Cities,Fort Smith,0,0,2,0,0,0,1,0,0,1,"87,603"
Arkansas,Metropolitan Counties,,1,0,0,0,0,0,,,,,
Arkansas,Metropolitan Counties,Sebastian,1,0,0,0,0,0,0,1,0,0,
Arkansas,Nonmetropolitan Counties,,1,0,0,0,0,0,,,,,
Arkansas,Nonmetropolitan Counties,Boone,1,0,0,0,0,0,1,0,0,0,
California,Total,,427,191,188,4,1,26,,,,,
California,Cities,,349,158,155,1,0,24,,,,,
California,Cities,Alameda,1,1,0,0,0,0,1,0,1,0,"78,613"
California,Cities,Alhambra,0,1,0,0,0,0,0,0,1,0,"86,175"
California,Cities,Antioch,5,2,1,0,0,0,2,1,2,3,"110,537"
California,Cities,Azusa,2,1,0,0,0,0,0,2,1,0,"49,431"
California,Cities,Bakersfield,1,0,3,0,0,0,3,0,0,1,"373,887"
California,Cities,Banning,1,1,0,0,0,0,0,1,1,0,"31,030"
California,Cities,Bellflower,1,1,0,0,0,0,0,1,0,1,"78,635"
California,Cities,Bell Gardens,2,0,0,0,0,0,0,1,0,1,"43,411"
California,Cities,Berkeley,2,1,1,0,0,0,0,1,0,3,"120,387"
California,Cities,Beverly Hills,0,2,0,0,0,0,0,2,0,0,"35,054"
California,Cities,Brisbane,1,0,1,0,0,0,0,1,0,1,"4,696"
California,Cities,Buena Park,0,1,0,0,0,0,0,0,0,1,"83,684"
California,Cities,Burbank,1,0,0,0,0,0,0,1,0,0,"105,865"
California,Cities,Calabasas,1,0,0,0,0,0,0,0,1,0,"24,505"
California,Cities,Camarillo,1,0,0,0,0,0,0,1,0,0,"67,325"
California,Cities,Carmel,0,1,0,0,0,0,0,0,1,0,"3,913"
California,Cities,Carson,3,0,0,0,0,0,1,1,1,0,"93,677"
California,Cities,Chino Hills,0,1,0,0,0,0,0,0,0,1,"77,515"
California,Cities,Chula Vista,1,0,2,0,0,0,0,1,1,1,"265,215"
California,Cities,Citrus Heights,1,1,0,0,0,0,0,0,0,2,"86,853"
California,Cities,Claremont,1,2,1,0,0,0,0,2,0,2,"36,331"
California,Cities,Clearlake,5,2,0,0,0,0,2,0,3,2,"15,044"
California,Cities,Clovis,1,1,0,0,0,0,0,0,1,1,"103,769"
California,Cities,Coachella,0,1,0,0,0,0,0,0,0,1,"44,953"
California,Cities,Colton,0,1,0,0,0,0,0,1,0,0,"54,503"
California,Cities,Commerce,0,0,1,0,0,0,0,0,1,0,"13,137"
California,Cities,Compton,1,0,1,0,0,0,0,1,1,0,"99,125"
California,Cities,Concord,3,1,1,0,0,0,2,0,0,3,"128,767"
California,Cities,Covina,1,0,0,0,0,0,1,0,0,0,"49,300"
California,Cities,Cypress,1,1,0,0,0,0,1,1,0,0,"49,560"
California,Cities,Daly City,1,0,1,0,0,0,1,0,1,0,"107,320"
California,Cities,Davis,2,2,2,0,0,0,5,0,1,0,"67,034"
California,Cities,Diamond Bar,2,0,0,0,0,0,1,0,1,0,"57,085"
California,Cities,East Palo Alto,0,1,1,0,0,0,0,0,1,1,"29,864"
California,Cities,El Cajon,0,0,1,0,0,0,1,0,0,0,"103,942"
California,Cities,El Cerrito,2,0,0,0,0,0,0,1,1,0,"24,842"
California,Cities,Elk Grove,2,0,0,0,0,0,1,0,1,0,"166,183"
California,Cities,El Monte,2,0,1,0,0,0,2,0,0,1,"117,376"
California,Cities,El Segundo,1,0,0,0,0,0,0,0,1,0,"17,164"
California,Cities,Escondido,6,0,0,0,0,0,2,1,1,2,"151,732"
California,Cities,Eureka,2,0,0,0,0,0,1,0,1,0,"26,858"
California,Cities,Fairfield,0,0,1,0,0,0,0,0,1,0,"112,582"
California,Cities,Firebaugh,1,0,0,0,0,0,1,0,0,0,"8,484"
California,Cities,Folsom,2,0,0,0,0,0,0,0,1,1,"76,183"
California,Cities,Fort Bragg,0,1,0,0,0,0,0,0,1,0,"7,310"
California,Cities,Foster City,0,0,1,0,0,0,0,0,1,0,"33,313"
California,Cities,Fremont,2,1,0,0,0,0,2,1,0,0,"232,427"
California,Cities,Fresno,7,0,1,0,0,2,3,1,5,1,"520,837"
California,Cities,Fullerton,1,0,0,0,0,1,1,0,0,1,"140,771"
California,Cities,Galt,2,0,0,0,0,0,2,0,0,0,"25,106"
California,Cities,Garden Grove,1,1,0,0,0,0,2,0,0,0,"176,041"
California,Cities,Glendale,1,0,0,0,0,1,0,0,2,0,"202,298"
California,Cities,Glendora,1,0,0,0,0,0,0,0,1,0,"51,753"
California,Cities,Goleta,1,0,0,0,0,0,1,0,0,0,"31,011"
California,Cities,Greenfield,0,0,1,0,0,0,0,0,1,0,"17,061"
California,Cities,Gridley,1,0,0,0,0,0,0,0,0,1,"6,580"
California,Cities,Hanford,1,2,0,0,0,0,0,1,0,2,"55,299"
California,Cities,Hawaiian Gardens,2,0,0,0,0,0,1,0,0,1,"14,629"
California,Cities,Hawthorne,3,0,1,0,0,0,1,0,2,1,"88,410"
California,Cities,Hayward,3,1,0,0,0,0,0,1,3,0,"157,157"
California,Cities,Hemet,2,0,0,0,0,0,1,0,0,1,"84,030"
California,Cities,Hermosa Beach,1,0,0,0,0,0,1,0,0,0,"19,986"
California,Cities,Hesperia,0,0,2,0,0,0,1,0,0,1,"93,348"
California,Cities,Hollister,0,0,1,0,0,0,0,0,0,1,"37,604"
California,Cities,Huntington Beach,0,2,1,0,0,1,0,1,1,2,"203,233"
California,Cities,Huntington Park,3,0,1,0,0,0,3,0,1,0,"59,668"
California,Cities,Imperial,1,0,0,0,0,0,0,1,0,0,"17,338"
California,Cities,Imperial Beach,1,0,0,0,0,0,0,1,0,0,"27,341"
California,Cities,Indio,1,0,0,0,0,0,0,0,1,0,"87,195"
California,Cities,Industry,1,0,0,0,0,0,0,1,0,0,206
California,Cities,Irvine,1,1,1,0,0,0,0,1,1,1,"258,198"
California,Cities,Jurupa Valley,1,0,0,0,0,0,0,0,1,0,"99,706"
California,Cities,Kerman,0,0,1,0,0,0,0,0,1,0,"14,595"
California,Cities,Laguna Beach,1,0,1,0,0,0,0,0,2,0,"23,485"
California,Cities,Lake Elsinore,0,0,1,0,0,0,1,0,0,0,"61,871"
California,Cities,Lake Forest,4,0,0,0,0,0,0,0,1,3,"80,798"
California,Cities,Lakewood,2,0,0,0,0,0,0,0,0,2,"82,047"
California,Cities,La Mirada,1,1,0,0,0,0,1,0,0,1,"49,685"
California,Cities,Lancaster,3,2,2,0,0,0,0,2,2,3,"162,095"
California,Cities,Lawndale,0,0,1,0,0,0,1,0,0,0,"33,605"
California,Cities,Lemoore,1,0,0,0,0,0,0,0,0,1,"25,348"
California,Cities,Livermore,0,4,1,0,0,0,3,1,1,0,"88,316"
California,Cities,Lodi,1,1,0,0,0,0,0,1,0,1,"64,369"
California,Cities,Lomita,1,0,0,0,0,0,0,0,1,0,"20,893"
California,Cities,Long Beach,6,0,6,0,0,0,3,3,4,2,"476,318"
California,Cities,Los Alamitos,1,0,0,0,0,0,1,0,0,0,"11,789"
California,Cities,Los Angeles,92,50,45,0,0,5,45,53,41,53,"3,962,726"
California,Cities,Los Gatos,1,0,0,0,0,0,0,0,1,0,"31,044"
California,Cities,Malibu,0,1,0,0,0,0,0,0,1,0,"13,033"
California,Cities,Manhattan Beach,1,0,0,0,0,0,0,0,0,1,"36,065"
California,Cities,Manteca,0,2,0,0,0,0,1,0,1,0,"75,019"
California,Cities,Marina,0,0,1,0,0,0,1,0,0,0,"21,094"
California,Cities,Marysville,1,0,0,0,0,0,1,0,0,0,"12,264"
California,Cities,Menifee,1,0,0,0,0,0,0,1,0,0,"87,051"
California,Cities,Merced,1,0,0,0,0,0,0,0,0,1,"82,409"
California,Cities,Mission Viejo,1,0,0,0,0,0,0,0,0,1,"98,217"
California,Cities,Modesto,4,0,0,0,0,0,0,2,0,2,"210,794"
California,Cities,Montebello,0,1,0,0,0,0,1,0,0,0,"64,280"
California,Cities,Monterey Park,2,1,1,0,0,0,3,0,1,0,"61,750"
California,Cities,Moorpark,0,1,0,0,0,0,0,0,0,1,"35,804"
California,Cities,Moreno Valley,0,0,1,0,0,0,0,0,0,1,"205,182"
California,Cities,Napa,1,0,0,0,0,0,0,1,0,0,"80,749"
California,Cities,National City,1,0,0,0,0,0,0,1,0,0,"60,768"
California,Cities,Newark,0,1,0,0,0,0,0,0,0,1,"45,258"
California,Cities,Newport Beach,1,1,0,0,0,0,2,0,0,0,"87,749"
California,Cities,Norwalk,3,0,0,0,0,0,2,0,1,0,"107,470"
California,Cities,Oakland,6,3,8,0,0,1,2,9,6,1,"419,481"
California,Cities,Oceanside,1,1,0,0,0,0,0,0,1,1,"176,319"
California,Cities,Ontario,0,1,1,0,0,0,0,0,0,2,"170,274"
California,Cities,Orange,1,2,0,0,0,0,0,1,2,0,"140,572"
California,Cities,Oxnard,7,0,0,0,0,0,0,4,3,0,"207,221"
California,Cities,Palmdale,2,0,0,0,0,0,1,0,1,0,"159,613"
California,Cities,Palm Desert,0,1,0,0,0,0,1,0,0,0,"51,847"
California,Cities,Palm Springs,0,0,3,0,0,0,0,2,0,1,"47,388"
California,Cities,Palo Alto,3,0,0,0,0,0,0,1,1,1,"67,560"
California,Cities,Paramount,2,0,0,0,0,0,1,1,0,0,"55,727"
California,Cities,Pasadena,0,0,2,0,0,0,0,0,1,1,"141,815"
California,Cities,Placentia,1,0,0,1,0,0,0,2,0,0,"52,753"
California,Cities,Pleasant Hill,1,0,0,0,0,0,0,1,0,0,"34,829"
California,Cities,Port Hueneme,1,0,0,0,0,0,1,0,0,0,"22,249"
California,Cities,Rancho Cucamonga,4,0,0,0,0,0,2,1,0,1,"176,376"
California,Cities,Rancho Palos Verdes,1,1,0,0,0,0,0,0,2,0,"42,993"
California,Cities,Redding,6,3,2,0,0,0,1,4,2,4,"92,020"
California,Cities,Redlands,2,0,0,0,0,0,0,1,0,1,"71,078"
California,Cities,Redondo Beach,1,0,0,0,0,0,0,1,0,0,"68,492"
California,Cities,Rialto,1,0,0,0,0,0,0,1,0,0,"103,590"
California,Cities,Richmond,1,0,0,0,0,0,0,0,0,1,"109,716"
California,Cities,Riverside,3,4,0,0,0,0,0,0,5,2,"323,064"
California,Cities,Roseville,1,1,0,0,0,0,0,2,0,0,"131,039"
California,Cities,Sacramento,3,0,4,0,0,1,1,4,2,1,"489,717"
California,Cities,Salinas,1,0,1,0,0,1,0,0,2,1,"158,185"
California,Cities,San Bernardino,3,0,1,0,0,0,1,2,1,0,"216,477"
California,Cities,San Diego,14,7,12,0,0,3,10,9,6,11,"1,400,467"
California,Cities,San Dimas,1,0,0,0,0,0,0,1,0,0,"34,955"
California,Cities,San Francisco,10,6,9,0,0,3,8,11,7,2,"863,782"
California,Cities,San Jacinto,1,0,0,0,0,0,0,1,0,0,"47,022"
California,Cities,San Jose,3,2,1,0,0,0,2,1,0,3,"1,031,458"
California,Cities,San Juan Capistrano,0,1,0,0,0,0,0,1,0,0,"36,666"
California,Cities,San Leandro,2,1,0,0,0,0,1,0,1,1,"90,438"
California,Cities,San Marino,1,0,0,0,0,0,0,0,1,0,"13,491"
California,Cities,San Mateo,0,1,1,0,0,0,0,0,0,2,"104,306"
California,Cities,Santa Ana,2,5,2,0,0,1,2,3,5,0,"337,304"
California,Cities,Santa Barbara,0,0,1,0,0,0,0,1,0,0,"91,877"
California,Cities,Santa Clarita,2,1,1,0,0,0,2,1,0,1,"211,132"
California,Cities,Santa Cruz,4,1,0,0,0,1,2,1,1,2,"64,076"
California,Cities,Santa Monica,0,0,1,0,0,1,0,,2,0,"93,796"
California,Cities,Santa Rosa,1,0,1,0,0,0,1,0,0,1,"175,738"
California,Cities,Santee,0,0,1,0,0,0,0,0,1,0,"57,934"
California,Cities,Scotts Valley,1,0,0,0,0,0,0,0,1,0,"11,926"
California,Cities,Seaside,1,0,0,0,0,0,0,1,0,0,"34,459"
California,Cities,Selma,0,1,0,0,0,0,0,0,1,0,"24,532"
California,Cities,Simi Valley,4,1,0,0,0,0,1,1,1,2,"127,472"
California,Cities,Sonoma,1,1,0,0,0,0,0,1,1,0,"11,107"
California,Cities,Sonora,0,0,1,0,0,0,0,1,0,0,"4,779"
California,Cities,South Gate,0,2,0,0,0,0,0,0,0,2,"96,775"
California,Cities,Stockton,1,1,1,0,0,1,1,0,1,2,"304,890"
California,Cities,Temecula,1,0,0,0,0,0,0,0,1,0,"111,673"
California,Cities,Thousand Oaks,0,2,0,0,0,0,0,1,1,0,"129,976"
California,Cities,Torrance,0,1,0,0,0,0,0,1,0,0,"149,243"
California,Cities,Tracy,2,1,0,0,0,0,0,1,2,0,"86,477"
California,Cities,Turlock,3,2,1,0,0,0,1,1,1,3,"71,895"
California,Cities,Upland,1,0,0,0,0,0,0,0,1,0,"76,581"
California,Cities,Ventura,2,0,2,0,0,0,1,1,2,0,"110,077"
California,Cities,Victorville,0,0,1,0,0,1,1,1,0,0,"123,332"
California,Cities,Visalia,2,0,1,0,0,0,1,1,0,1,"130,405"
California,Cities,Vista,2,0,1,0,0,0,0,0,3,0,"99,097"
California,Cities,Walnut Creek,1,2,1,0,0,0,2,0,1,1,"68,530"
California,Cities,West Covina,2,0,0,0,0,0,2,0,0,0,"109,030"
California,Cities,West Hollywood,3,0,3,0,0,0,2,1,2,1,"36,256"
California,Cities,Westminster,0,1,1,0,0,0,0,1,1,0,"92,640"
California,Universities and Colleges,,14,8,4,0,0,2,,,,,
California,Universities and Colleges,"California State Polytechnic University, San Luis Obispo",1,1,0,0,0,0,0,0,0,2,"20,186"
California,Universities and Colleges,California State University:,,,,,,,,,,,
California,Universities and Colleges,Dominguez Hills,1,0,0,0,0,0,0,0,0,1,"14,687"
California,Universities and Colleges,Fullerton,0,0,0,0,0,1,1,0,0,0,"38,128"
California,Universities and Colleges,Northridge,1,0,0,0,0,0,0,0,1,0,"40,131"
California,Universities and Colleges,San Jose,1,0,0,0,0,1,1,0,0,1,"32,713"
California,Universities and Colleges,Humboldt State University,1,1,1,0,0,0,0,1,1,1,"8,485"
California,Universities and Colleges,San Diego State University,1,1,0,0,0,0,0,0,1,1,"33,483"
California,Universities and Colleges,University of California:,,,,,,,,,,,
California,Universities and Colleges,Berkeley,0,2,0,0,0,0,1,0,1,0,"37,565"
California,Universities and Colleges,Davis,2,3,0,0,0,0,0,1,3,1,"34,508"
California,Universities and Colleges,Los Angeles,5,0,2,0,0,0,3,1,2,1,"41,845"
California,Universities and Colleges,Santa Cruz,0,0,1,0,0,0,1,0,0,0,"17,866"
California,Universities and Colleges,Ventura County Community College District,1,0,0,0,0,0,0,0,1,0,"33,956"
California,Metropolitan Counties,,43,18,22,2,0,0,,,,,
California,Metropolitan Counties,Kern,2,0,2,0,0,0,0,2,1,1,
California,Metropolitan Counties,Kings,0,0,1,0,0,0,0,0,0,1,
California,Metropolitan Counties,Los Angeles,16,2,9,1,0,0,4,12,8,4,
California,Metropolitan Counties,Marin,0,1,0,0,0,0,1,0,0,0,
California,Metropolitan Counties,Orange,1,1,0,0,0,0,1,0,0,1,
California,Metropolitan Counties,Placer,0,3,0,0,0,0,0,0,3,0,
California,Metropolitan Counties,Riverside,1,1,1,0,0,0,0,2,0,1,
California,Metropolitan Counties,Sacramento,6,2,0,0,0,0,2,2,3,1,
California,Metropolitan Counties,San Bernardino,5,0,1,0,0,0,2,0,2,2,
California,Metropolitan Counties,San Diego,8,4,3,0,0,0,4,4,3,4,
California,Metropolitan Counties,San Joaquin,0,2,1,0,0,0,0,0,1,2,
California,Metropolitan Counties,San Luis Obispo,1,0,1,0,0,0,1,0,1,0,
California,Metropolitan Counties,San Mateo,2,0,1,0,0,0,0,0,1,2,
California,Metropolitan Counties,Santa Clara,0,1,0,1,0,0,0,1,1,0,
California,Metropolitan Counties,Sonoma,1,1,0,0,0,0,0,0,0,2,
California,Metropolitan Counties,Stanislaus,0,0,1,0,0,0,1,0,0,0,
California,Metropolitan Counties,Ventura,0,0,1,0,0,0,0,1,0,0,
California,Nonmetropolitan Counties,,6,1,2,1,0,0,,,,,
California,Nonmetropolitan Counties,Amador,1,1,0,0,0,0,0,2,0,0,
California,Nonmetropolitan Counties,Calaveras,0,0,1,0,0,0,0,0,0,1,
California,Nonmetropolitan Counties,Colusa,1,0,0,0,0,0,0,1,0,0,
California,Nonmetropolitan Counties,Del Norte,0,0,0,1,0,0,0,0,0,1,
California,Nonmetropolitan Counties,Lake,1,0,1,0,0,0,0,1,1,0,
California,Nonmetropolitan Counties,Mendocino,1,0,0,0,0,0,1,0,0,0,
California,Nonmetropolitan Counties,Nevada,2,0,0,0,0,0,0,0,2,0,
California,Other Agencies,,15,6,5,0,1,0,,,,,
California,Other Agencies,"East Bay Regional Parks, Alameda County",0,1,0,0,0,0,0,0,0,1,
California,Other Agencies,Los Angeles Transportation Services Bureau,10,1,5,0,1,0,7,7,2,1,
California,Other Agencies,Port of San Diego Harbor,0,1,0,0,0,0,0,0,0,1,
California,Other Agencies,San Francisco Bay Area Rapid Transit: ,,,,,,,,,,,
California,Other Agencies,Alameda County,2,1,0,0,0,0,1,2,0,0,
California,Other Agencies,Contra Costa County,1,1,0,0,0,0,1,0,1,0,
California,Other Agencies,San Francisco County,1,0,0,0,0,0,0,1,0,0,
California,Other Agencies,San Mateo County,1,1,0,0,0,0,1,0,0,1,
Colorado,Total,,65,16,20,3,0,3,,,,,
Colorado,Cities,,47,9,19,2,0,1,,,,,
Colorado,Cities,Arvada,1,0,1,0,0,0,1,0,1,0,"115,379"
Colorado,Cities,Aspen,1,0,0,0,0,0,0,0,0,1,"6,841"
Colorado,Cities,Aurora,4,1,1,0,0,0,0,2,2,2,"360,237"
Colorado,Cities,Basalt,1,0,0,0,0,0,0,0,1,0,"3,937"
Colorado,Cities,Boulder,1,0,0,0,0,0,1,0,0,0,"106,823"
Colorado,Cities,Breckenridge,1,0,0,0,0,0,0,1,0,0,"4,804"
Colorado,Cities,Castle Rock,1,0,0,0,0,0,0,0,1,0,"57,699"
Colorado,Cities,Centennial,1,0,0,0,0,0,0,1,0,0,"108,846"
Colorado,Cities,Colorado Springs,5,1,2,0,0,0,2,2,3,1,"452,410"
Colorado,Cities,Craig,1,0,0,0,0,0,0,1,0,0,"8,698"
Colorado,Cities,Denver,8,2,9,1,0,0,3,8,6,3,"682,418"
Colorado,Cities,Durango,1,0,1,0,0,0,0,2,0,0,"18,095"
Colorado,Cities,Englewood,0,0,1,0,0,0,0,0,1,0,"33,037"
Colorado,Cities,Fort Collins,3,0,1,0,0,0,1,1,2,0,"159,629"
Colorado,Cities,Glenwood Springs,2,0,0,0,0,0,0,1,0,1,"9,914"
Colorado,Cities,Golden,1,0,0,0,0,0,1,0,0,0,"20,448"
Colorado,Cities,Grand Junction,1,0,1,0,0,0,0,1,1,0,"60,508"
Colorado,Cities,Greeley,1,0,0,0,0,0,0,0,1,0,"99,993"
Colorado,Cities,Greenwood Village,2,1,0,0,0,0,1,1,0,1,"15,760"
Colorado,Cities,La Junta,1,0,0,0,0,0,0,1,0,0,"6,926"
Colorado,Cities,Littleton,0,1,0,0,0,0,0,1,0,0,"45,363"
Colorado,Cities,Longmont,2,0,0,0,0,0,1,0,1,0,"91,222"
Colorado,Cities,Loveland,0,1,0,0,0,1,0,0,1,1,"74,139"
Colorado,Cities,Pueblo,5,2,2,0,0,0,3,2,0,4,"108,810"
Colorado,Cities,Sterling,1,0,0,0,0,0,1,0,0,0,"14,574"
Colorado,Cities,Trinidad,0,0,0,1,0,0,0,1,0,0,"7,995"
Colorado,Cities,Walsenburg,2,0,0,0,0,0,0,1,1,0,"2,861"
Colorado,Universities and Colleges,,2,1,0,0,0,0,,,,,
Colorado,Universities and Colleges,Auraria Higher Education Center,0,1,0,0,0,0,1,0,0,0,
Colorado,Universities and Colleges,University of Colorado:,,,,,,,,,,,
Colorado,Universities and Colleges,Boulder,1,0,0,0,0,0,0,1,0,0,"32,432"
Colorado,Universities and Colleges,Colorado Springs,1,0,0,0,0,0,0,0,0,1,"11,761"
Colorado,Metropolitan Counties,,14,4,1,1,0,2,,,,,
Colorado,Metropolitan Counties,Adams,1,0,0,0,0,0,0,0,1,0,
Colorado,Metropolitan Counties,Arapahoe,5,3,0,1,0,0,1,1,3,4,
Colorado,Metropolitan Counties,Boulder,2,1,0,0,0,1,0,1,3,0,
Colorado,Metropolitan Counties,El Paso,1,0,0,0,0,0,0,1,0,0,
Colorado,Metropolitan Counties,Jefferson,0,0,0,0,0,1,0,1,0,0,
Colorado,Metropolitan Counties,Larimer,1,0,1,0,0,0,1,1,0,0,
Colorado,Metropolitan Counties,Mesa,1,0,0,0,0,0,0,1,0,0,
Colorado,Metropolitan Counties,Pueblo,1,0,0,0,0,0,0,1,0,0,
Colorado,Metropolitan Counties,Weld,2,0,0,0,0,0,0,0,2,0,
Colorado,Nonmetropolitan Counties,,2,2,0,0,0,0,,,,,
Colorado,Nonmetropolitan Counties,Garfield,1,1,0,0,0,0,0,2,0,0,
Colorado,Nonmetropolitan Counties,La Plata,0,1,0,0,0,0,1,0,0,0,
Colorado,Nonmetropolitan Counties,Pitkin,1,0,0,0,0,0,1,0,0,0,
Connecticut,Total,,62,19,9,4,0,0,,,,,
Connecticut,Cities,,57,17,8,4,0,0,,,,,
Connecticut,Cities,Bethel,1,0,0,0,0,0,0,0,0,1,"19,560"
Connecticut,Cities,Bloomfield,0,2,0,0,0,0,0,0,2,0,"20,901"
Connecticut,Cities,Bridgeport,5,0,1,0,0,0,1,3,1,1,"148,313"
Connecticut,Cities,Bristol,1,0,1,0,0,0,0,1,0,1,"60,593"
Connecticut,Cities,Cheshire,1,0,0,0,0,0,0,1,0,0,"29,245"
Connecticut,Cities,Danbury,2,1,0,1,0,0,1,1,1,1,"84,404"
Connecticut,Cities,Derby,1,0,0,0,0,0,0,0,1,0,"12,735"
Connecticut,Cities,Groton Town,0,1,0,0,0,0,0,1,0,0,"30,387"
Connecticut,Cities,Guilford,2,0,0,0,0,0,,,,2,"22,421"
Connecticut,Cities,Hartford,1,1,1,0,0,0,,1,1,,"124,553"
Connecticut,Cities,Manchester,1,1,1,0,0,0,,1,,2,"58,070"
Connecticut,Cities,Meriden,1,0,0,1,0,0,,1,1,,"60,149"
Connecticut,Cities,Middletown,3,0,1,0,0,0,0,1,1,2,"46,894"
Connecticut,Cities,New Britain,1,0,0,0,0,0,,,1,,"72,788"
Connecticut,Cities,New Haven,7,0,1,0,0,0,1,4,2,1,"130,403"
Connecticut,Cities,Newington,1,0,0,0,0,0,,,,1,"30,714"
Connecticut,Cities,New London,1,0,0,0,0,0,0,0,0,1,"27,312"
Connecticut,Cities,New Milford,1,0,0,0,0,0,1,0,0,0,"27,317"
Connecticut,Cities,North Branford,0,1,0,0,0,0,1,0,0,0,"14,300"
Connecticut,Cities,North Haven,1,0,0,0,0,0,0,0,1,0,"23,865"
Connecticut,Cities,Norwalk,1,0,0,0,0,0,1,0,0,0,"88,692"
Connecticut,Cities,Old Saybrook,1,0,0,0,0,0,1,0,0,0,"10,213"
Connecticut,Cities,Plainfield,1,0,0,0,0,0,0,1,0,0,"15,071"
Connecticut,Cities,Redding,0,1,0,0,0,0,0,0,1,0,"9,344"
Connecticut,Cities,Simsbury,0,1,0,0,0,0,0,0,0,1,"24,093"
Connecticut,Cities,Southington,1,0,0,0,0,0,0,0,1,0,"43,979"
Connecticut,Cities,Stamford,7,2,0,1,0,0,2,1,2,5,"129,682"
Connecticut,Cities,Stonington,1,0,0,0,0,0,1,0,0,0,"18,505"
Connecticut,Cities,Stratford,2,0,0,0,0,0,1,0,1,0,"53,058"
Connecticut,Cities,Suffield,1,0,0,0,0,0,0,0,1,0,"15,823"
Connecticut,Cities,Torrington,3,1,0,0,0,0,0,1,0,3,"34,910"
Connecticut,Cities,Trumbull,1,1,1,0,0,0,0,0,1,2,"36,708"
Connecticut,Cities,Vernon,1,0,0,0,0,0,1,0,0,0,"29,079"
Connecticut,Cities,Wallingford,1,0,0,0,0,0,0,0,1,0,"45,054"
Connecticut,Cities,Waterford,1,1,0,0,0,0,0,0,0,2,"19,407"
Connecticut,Cities,West Hartford,1,0,0,0,0,0,1,0,0,0,"63,301"
Connecticut,Cities,West Haven,1,0,1,0,0,0,0,1,0,1,"54,741"
Connecticut,Cities,Westport,0,1,0,1,0,0,1,1,0,0,"27,848"
Connecticut,Cities,Winchester,1,2,0,0,0,0,2,0,0,1,"10,855"
Connecticut,Cities,Windsor,1,0,0,0,0,0,1,0,0,0,"29,063"
Connecticut,Universities and Colleges,,5,0,0,0,0,0,,,,,
Connecticut,Universities and Colleges,Central Connecticut State University,2,0,0,0,0,0,1,0,1,0,"12,037"
